latitude,longitude,timestamp,total_lane,current_lane,lane_width,deviation,departure_warning,left_obj_warning,red_obj_count,yellow_obj_count,lane_dep_visual_warning,lane_dep_audio_warning,object_detection_visual_warning,object_detection_audio_warning,shoulder_left_type,shoulder_left_width_ft,shoulder_right_type,shoulder_right_width_ft,map_available,speed
41.99294061285476,-92.58163797487227,1732214825,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99295398608928,-92.58163777324927,1732214826,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.992967474440334,-92.58163754123112,1732214826,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99298091604714,-92.5816373204897,1732214826,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99299446208564,-92.58163706282315,1732214826,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99300799174788,-92.58163677897922,1732214826,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.993021424107106,-92.58163647649145,1732214826,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.9930349868653,-92.58163618476615,1732214826,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.993048487231185,-92.5816358658996,1732214826,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99306207482818,-92.58163555468208,1732214826,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.9930755747796,-92.58163526023351,1732214826,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99308914008826,-92.58163502868328,1732214827,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.993102754036045,-92.58163472889657,1732214827,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99311634111948,-92.58163442953503,1732214827,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99312999613883,-92.58163411131781,1732214827,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99314353550838,-92.58163377761787,1732214827,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99315720692456,-92.58163343454088,1732214827,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.993170766886934,-92.58163296517446,1732214827,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99318437665188,-92.58163257622226,1732214827,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.993198055056695,-92.58163237503027,1732214827,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.993211691012526,-92.58163212127715,1732214827,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99322536077642,-92.5816317894712,1732214828,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99323899493684,-92.5816315400947,1732214828,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99325269888947,-92.58163144216714,1732214828,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.993266382626196,-92.58163135450602,1732214828,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99328005847126,-92.58163120022138,1732214828,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.993293728372606,-92.5816311046804,1732214828,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99330743492891,-92.58163095436957,1732214828,1,1,12.0,1.0,0,0,0,1,0,1,1,1,2,1.0,2,1.0,1,30
41.99332111644255,-92.58163075421247,1732214828,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.993334854349754,-92.58163064037335,1732214828,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.9933485378461,-92.58163040267154,1732214828,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99336225648515,-92.58163012084947,1732214829,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.993376004647416,-92.58162977248212,1732214829,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99338979409255,-92.58162954651732,1732214829,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99340353690005,-92.58162912290254,1732214829,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99341730108591,-92.58162884587621,1732214829,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99343105660065,-92.58162858903118,1732214829,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99344484281892,-92.58162826558542,1732214829,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.993458591049425,-92.5816278543099,1732214829,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99347239937177,-92.58162746026264,1732214829,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99348620142621,-92.58162721449449,1732214829,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99350002487516,-92.58162692616833,1732214830,1,1,12.0,1.0,0,0,0,1,0,1,1,1,2,1.0,2,1.0,1,30
41.993513777201784,-92.58162649891814,1732214830,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.993527610800705,-92.58162606245772,1732214830,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99354151235675,-92.58162574553803,1732214830,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99355537069613,-92.58162533192781,1732214830,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99356918584152,-92.58162488237754,1732214830,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99358301212484,-92.58162431874774,1732214830,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.993596921532045,-92.58162388748293,1732214830,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99361076165268,-92.58162345923908,1732214830,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99362465881822,-92.58162291106838,1732214830,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99363851318465,-92.5816223453547,1732214831,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.993652457397815,-92.58162196014959,1732214831,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.993666419194554,-92.58162152921172,1732214831,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.993680356204806,-92.5816209959526,1732214831,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.9936943006067,-92.58162044655934,1732214831,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99370819771706,-92.58162005183642,1732214831,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99372222361673,-92.58161959903813,1732214831,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99373616451453,-92.58161898098935,1732214831,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.9937500962069,-92.58161845179707,1732214831,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99376410683247,-92.58161807392005,1732214831,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99377815120023,-92.58161774635964,1732214832,1,1,12.0,1.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99379221753328,-92.58161720873798,1732214832,1,1,12.0,1.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99380627995605,-92.58161664418625,1732214832,1,1,12.0,1.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99382032253801,-92.58161625363813,1732214832,1,1,12.0,1.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99383441562066,-92.58161601047149,1732214832,1,1,12.0,1.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99384850702919,-92.58161556969621,1732214832,1,1,12.0,1.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.993862666070896,-92.58161511739769,1732214832,1,1,12.0,1.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.993876765119246,-92.58161470658783,1732214832,1,1,12.0,1.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99389087179276,-92.58161445101517,1732214832,1,1,12.0,1.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.9939050899889,-92.58161415461802,1732214832,1,1,12.0,1.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.9939192571129,-92.58161377982253,1732214833,1,1,12.0,1.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99393340471107,-92.58161336499262,1732214833,1,1,12.0,1.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.993947594317646,-92.58161297775061,1732214833,1,1,12.0,1.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.993961802705336,-92.58161262752266,1732214833,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99397599827954,-92.58161222276405,1732214833,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.993990193213115,-92.5816118795763,1732214833,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99400446625419,-92.58161150249225,1732214833,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99401870754898,-92.58161112177078,1732214833,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.994032992395525,-92.58161080126857,1732214833,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.9940472553553,-92.58161049739253,1732214833,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.994061610706225,-92.58161015597756,1732214834,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.994075925913926,-92.58160976626252,1732214834,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99409026898253,-92.58160937008819,1732214834,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.994104628469216,-92.58160904439418,1732214834,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99411902079547,-92.58160867507732,1732214834,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.9941334484548,-92.5816082324476,1732214834,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99414785055235,-92.58160780919835,1732214834,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99416229614128,-92.58160747263871,1732214834,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99417674625943,-92.58160717485532,1732214834,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99419123720388,-92.58160675825437,1732214834,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99420570581498,-92.58160637097326,1732214835,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.994220215666886,-92.58160612610754,1732214835,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99423473630709,-92.58160589107581,1732214835,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.9942493397221,-92.58160566781939,1732214835,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.994263867866316,-92.58160531461772,1732214835,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.994278455302364,-92.58160512085735,1732214835,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99429302579188,-92.58160490218813,1732214835,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99430761894978,-92.58160470214706,1732214835,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.994322227760186,-92.58160441079052,1732214835,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99433681799072,-92.58160418157792,1732214835,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.994351435215414,-92.58160398881645,1732214836,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99436607537141,-92.58160379771356,1732214836,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99438074441185,-92.58160348413044,1732214836,1,1,12.0,1.4,0,0,1,0,0,1,1,1,2,1.0,2,1.0,1,30
41.99439546514279,-92.5816032721056,1732214836,1,1,12.0,1.4,0,0,1,0,0,1,1,1,2,1.0,2,1.0,1,30
41.99441013209767,-92.58160293626511,1732214836,1,1,12.0,1.4,0,0,1,0,0,1,1,1,2,1.0,2,1.0,1,30
41.99442482640392,-92.58160265416113,1732214836,1,1,12.0,1.4,0,0,1,0,0,1,1,1,2,1.0,2,1.0,1,30
41.99443950293548,-92.58160231095692,1732214836,1,1,12.0,1.4,0,0,0,1,0,1,1,1,2,1.0,2,1.0,1,30
41.99445413726202,-92.58160199027311,1732214836,1,1,12.0,1.4,0,0,1,0,0,1,1,1,2,1.0,2,1.0,1,30
41.99446882318005,-92.58160169130005,1732214836,1,1,12.0,1.4,0,0,1,0,0,1,1,1,2,1.0,2,1.0,1,30
41.9944835391095,-92.58160138847228,1732214836,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99449833214307,-92.58160102832873,1732214837,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99451299696791,-92.58160064942912,1732214837,1,1,12.0,1.25,0,0,0,1,0,1,1,1,2,1.0,2,1.0,1,30
41.9945276744573,-92.58160052035977,1732214837,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.994542412297015,-92.58160037587467,1732214837,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99455720463002,-92.58159995389941,1732214837,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99457202977586,-92.58159957356104,1732214837,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.9945867792959,-92.58159940218037,1732214837,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99460159014993,-92.58159917251147,1732214837,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.994616366357974,-92.5815987294801,1732214837,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99463111617095,-92.58159825746702,1732214837,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.994645830612534,-92.58159797989312,1732214838,1,1,12.0,1.0,0,0,0,1,0,1,1,1,2,1.0,2,1.0,1,30
41.9946606673855,-92.58159765989558,1732214838,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99467548838737,-92.58159707684393,1732214838,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.994690303904584,-92.58159673095552,1732214838,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99470508971618,-92.58159642476761,1732214838,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99471993594012,-92.58159609009859,1732214838,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99473475551223,-92.58159550710066,1732214838,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99474957791919,-92.58159509984912,1732214838,1,1,12.0,1.25,0,0,1,0,0,1,1,1,2,1.0,2,1.0,1,30
41.99476432607958,-92.58159472510795,1732214838,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.994779203206555,-92.58159441049311,1732214838,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99479405256111,-92.58159395905253,1732214839,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99480891512021,-92.58159359014661,1732214839,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.994823701833006,-92.58159320655732,1732214839,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99483858531938,-92.58159308145964,1732214839,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99485345378208,-92.58159272277562,1732214839,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99486830533382,-92.58159237902308,1732214839,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.9948831767658,-92.58159202757105,1732214839,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99489803774583,-92.58159179199525,1732214839,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.994912921083696,-92.58159144854866,1732214839,1,1,12.0,1.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.994927711432425,-92.58159108098589,1732214839,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99494255160439,-92.58159078953568,1732214840,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99495736907652,-92.58159059389969,1732214840,1,1,12.0,1.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99497223430487,-92.58159034345013,1732214840,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.994987065400515,-92.58159011747216,1732214840,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99500191832271,-92.58158995448954,1732214840,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.995016736115296,-92.58158978086574,1732214840,1,1,12.0,1.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99503157927041,-92.58158955913122,1732214840,1,1,12.0,1.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.995046319753804,-92.58158938865688,1732214840,1,1,12.0,1.7,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.995061134418755,-92.58158931612198,1732214840,1,1,12.0,1.7,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.995075875826934,-92.58158899413151,1732214840,1,1,12.0,1.85,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99509062279255,-92.58158879033031,1732214841,1,1,12.0,1.85,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99510531349218,-92.5815887463837,1732214841,1,1,12.0,2.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99512002107805,-92.5815887363042,1732214841,1,1,12.0,2.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99513481602272,-92.58158853179918,1732214841,1,1,12.0,2.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99514948893955,-92.58158829712626,1732214841,1,1,12.0,2.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99516417183213,-92.58158824123558,1732214841,1,1,12.0,2.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99517884835753,-92.5815882013262,1732214841,1,1,12.0,2.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.995193603657086,-92.58158800560554,1732214841,1,1,12.0,2.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99520824095569,-92.58158768877698,1732214841,1,1,12.0,2.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99522284201077,-92.58158752406285,1732214841,1,1,12.0,2.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.995237452088645,-92.58158739148337,1732214842,1,1,12.0,2.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99525207629254,-92.58158723642657,1732214842,1,1,12.0,2.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99526665131417,-92.581586983724,1732214842,1,1,12.0,2.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.995281258631714,-92.58158679251792,1732214842,1,1,12.0,2.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99529575741582,-92.58158663632516,1732214842,1,1,12.0,2.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.995310350899544,-92.58158665721388,1732214842,1,1,12.0,2.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99532489423193,-92.58158656417169,1732214842,1,1,12.0,2.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99533945909329,-92.58158641916226,1732214842,1,1,12.0,2.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99535394821847,-92.58158629005669,1732214842,1,1,12.0,2.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.995368441336446,-92.58158635974809,1732214842,1,1,12.0,2.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.995382955645695,-92.58158631015046,1732214843,1,1,12.0,2.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99539739081517,-92.58158620608918,1732214843,1,1,12.0,2.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.995411842545266,-92.58158622798285,1732214843,1,1,12.0,2.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99542623248908,-92.58158636270413,1732214843,1,1,12.0,2.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99544068325478,-92.58158647092723,1732214843,1,1,12.0,2.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99545507234627,-92.58158658281182,1732214843,1,1,12.0,2.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.995469474041414,-92.58158678049924,1732214843,1,1,12.0,2.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99548383860954,-92.58158702756586,1732214843,1,1,12.0,2.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99549821147416,-92.58158731546693,1732214843,1,1,12.0,2.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99551264254771,-92.58158756926872,1732214843,1,1,12.0,2.25,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.995527032928514,-92.5815876628002,1732214844,1,1,12.0,2.0,0,0,0,1,0,1,1,1,2,1.0,2,1.0,1,30
41.99554134883266,-92.58158778980089,1732214844,1,1,12.0,2.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.995555563593555,-92.5815880616855,1732214844,1,1,12.0,2.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99556986728598,-92.58158838428243,1732214844,1,1,12.0,2.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99558420065145,-92.5815885500764,1732214844,1,1,12.0,2.0,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.995598567663926,-92.5815886168811,1732214844,1,1,12.0,1.85,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.9956128673643,-92.58158873080744,1732214844,1,1,12.0,1.85,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.995627038855034,-92.5815889689711,1732214844,1,1,12.0,1.85,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99564121012723,-92.58158924435509,1732214844,1,1,12.0,1.7,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.995655518672564,-92.58158945214876,1732214844,1,1,12.0,1.7,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99566980962214,-92.58158939143841,1732214845,1,1,12.0,1.7,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.995684021383994,-92.58158948251717,1732214845,1,1,12.0,1.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99569812650225,-92.58158977451856,1732214845,1,1,12.0,1.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.995712405082635,-92.58159029390438,1732214845,1,1,12.0,1.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.995726667671505,-92.5815903810446,1732214845,1,1,12.0,1.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99574085287417,-92.5815903166003,1732214845,1,1,12.0,1.5,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99575499130374,-92.58159049980948,1732214845,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.995769134952155,-92.58159087502156,1732214845,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.995783393775525,-92.5815909079789,1732214845,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99579754979472,-92.58159077388915,1732214845,1,1,12.0,1.4,0,0,0,1,0,1,1,1,2,1.0,2,1.0,1,30
41.99581166995615,-92.581590860127,1732214846,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99582583934913,-92.58159098431571,1732214846,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99584006236765,-92.58159097394775,1732214846,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99585426496871,-92.58159086844158,1732214846,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.995868347561874,-92.58159089931033,1732214846,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99588250817332,-92.58159096775192,1732214846,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99589668011859,-92.58159107285279,1732214846,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
41.99591081628708,-92.5815909855815,1732214846,1,1,12.0,1.4,0,0,0,0,0,1,1,0,2,1.0,2,1.0,1,30
